"","c.946.21375326845..0.716356079907507.","c.2079.74381657137..0.8775.","c.1900.74273133958..0.8775.","c.982.401417218258..0.7725.","c.1597.32523132325..0.908387756734166.","c.2071.20222462796..0.885010045155547.","c.1889.21262944764..0.945049345794508.","c.1043.1497281803..0.8.","c.1248.87696691325..0.7925.","c.1431.81039846451..0.880549965473956.","c.1539.5603034692..0.905423526553234.","c.2055.98117988912..0.878119362547271.","c.1297.3457284441..0.898618129348724.","c.1248.87696691325..0.8.","c.1248.87696691325..0.8..1","c.1130.03061018637..0.805.","c.1394.09397086646..0.8775.","c.1480.29992758454..0.8725.","c.1261.4283890983..0.8075.","c.1152.85874278339..0.8025.","c.1464.71076133727..0.87602546932219.","c.1239.29449576158..0.847537305770656.","c.1465.57069720398..0.83.","c.1422.25653720118..0.8625.","c.1265.88075541235..0.854456486057706.","c.1352.89226737426..0.8425.","c.1445.81729484291..0.828802962896103.","c.1248.87696691326..0.8475."
"1",946.21375326845,2079.74381657137,1900.74273133958,982.401417218258,1597.32523132325,2071.20222462796,1889.21262944764,1043.1497281803,1248.87696691325,1431.81039846451,1539.5603034692,2055.98117988912,1297.3457284441,1248.87696691325,1248.87696691325,1130.03061018637,1394.09397086646,1480.29992758454,1261.4283890983,1152.85874278339,1464.71076133727,1239.29449576158,1465.57069720398,1422.25653720118,1265.88075541235,1352.89226737426,1445.81729484291,1248.87696691326
"2",0.716356079907507,0.8775,0.8775,0.7725,0.908387756734166,0.885010045155547,0.945049345794508,0.8,0.7925,0.880549965473956,0.905423526553234,0.878119362547271,0.898618129348724,0.8,0.8,0.805,0.8775,0.8725,0.8075,0.8025,0.87602546932219,0.847537305770656,0.83,0.8625,0.854456486057706,0.8425,0.828802962896103,0.8475
